holed_1,holed_2,holed_3,holed_4,holed_5,holed_6,holed_7,holed_8,holed_9,holed_10,holed_11,holed_12,holed_13,holed_14,holed_15,holed_16,holed_17,holed_18,holed_19,holed_20,holed_21,holed_22,holed_23,holed_24,holed_25,holed_26,holed_27,holed_28,holed_29,holed_30,holed_31,holed_32,holed_33,holed_34,holed_35,holed_36,holed_37,holed_38,holed_39,holed_40,holed_41,holed_42,holed_43,holed_44,holed_45,holed_46,holed_47,holed_48,holed_49,holed_50
1071.0,491.0,33.0,231.14871,105.0,94.39407,123.0,658.0,279.0,2249.0,214.32408,1283.0,43.0,1880.0,207.0,115.0,243.0,692.0,22.0,1247.0,113.0,51.0,151.0,792.0,0.0,132.0,427.0,17.295357,56.0,401.0,110.0,39.271603,38.0,159.0,361.0,0.0,467.0,71.18255,383.0,352.0,152.0,40.0,682.0,1090.6649,699.0,177.0,420.0,42.0,42.0,0.0
1054.8998,458.0,11.0,234.0,98.0,75.0,107.0,629.0,309.0,2271.2642,217.07613,970.0,39.0,2214.0,82.0,119.0,281.0,716.55676,27.371553,1257.0,95.0,254.0,165.0,1109.0,0.45358837,166.0,180.0,14.0,52.30576,410.0,112.0,34.0,47.0,67.0,500.0,0.0,367.0,73.0,144.0,357.0,131.0,30.58465,202.0,1107.0,718.0,180.0,267.0,5.0,49.362522,0.0
1067.7748,316.0,27.0,214.0,125.0,64.0,122.0,575.0,285.0,2257.535,239.0,1014.0,25.0,2813.0,82.0,108.22644,101.0,668.6891,26.699488,1270.0,64.0,99.0,102.0,1351.0,0.0,164.0,209.0,14.0,66.01563,428.0,77.0,45.0,1.0,118.0,482.0,0.0,68.0,71.0,78.0,355.0,131.0,31.688456,69.0,1023.0,684.36646,179.0,247.0,18.0,38.0,0.0
1017.7018,619.0,19.0,221.0,147.0,67.0,139.0,630.0,286.0,2233.7183,190.0,1113.0,38.0,1706.0,79.0,95.0,318.0,645.3319,25.425644,1302.0,94.0,110.0,136.0,1362.0,0.0,140.0,233.0,14.0,61.65531,441.0,58.0,36.0,0.0,78.0,496.0,0.0,66.0,64.0,56.0,364.0,220.10884,56.0,40.0,1052.8975,677.1042,171.0,259.0,9.0,42.0,0.0
1028.3192,959.0,11.0,234.53424,166.0,71.0,145.0,657.0,322.0,2197.606,211.0,1039.0,42.0,1717.0,73.0,87.0,236.0,650.91833,28.009024,1267.0,108.0,40.0,134.0,1311.0,0.0,163.0,227.0,14.0,56.73236,433.0,96.0,57.0,1.0,124.0,450.0,0.0,53.0,62.0,67.0,355.0,302.43512,38.0,53.0,1104.0,627.78894,168.0,250.0,11.0,41.0,0.0
1042.6038,1295.0,21.0,237.0,989.0,68.0,123.0,661.0,266.0,2196.0068,184.0,1047.0,49.0,1640.0,101.0,72.0,146.0,661.0904,27.697224,1129.0,90.0,40.0,133.0,1221.0,0.0,170.0,212.0,17.0,55.89425,480.0,86.0,34.0,3.0,74.0,422.15237,0.0,59.0,61.0,60.0,408.0,391.6233,1.0,113.0,1100.0,616.0,173.0,275.0,32.0,45.0,0.0
1017.7312,1310.0,44.0,248.0,1422.0,69.0,135.0,671.0,249.0,2216.6382,174.0,1067.0,52.844406,1787.0,146.0,90.0,204.0,571.0309,27.348743,1148.0,91.38735,38.0,117.0,1155.0,0.0,193.0,222.0,22.0,55.800045,477.0,97.0,58.0,20.0,101.21264,405.0,0.0,49.0,61.0,68.0,381.0,465.0,0.0,59.0,982.0,616.0,177.0,264.0,0.0,49.0,0.0
1012.492,1205.0,21.0,254.0,1326.0,71.0,143.0,539.0,349.0,2207.9568,196.0,1003.0,53.0,1558.0,150.0,101.0,228.0,629.4502,28.64523,1153.0,86.89799,40.0,105.0,1217.0,0.45358837,105.0,205.0,14.0,54.858734,457.0,85.0,22.0,26.0,108.95436,364.0,0.0,71.0,60.0,65.0,388.0,487.0,66.0,58.0,1066.5194,606.0,163.0,252.0,20.0,43.0,0.0
1012.59106,1067.0,17.0,267.0,1367.0,74.0,135.0,627.0,373.0,2202.9353,211.0,1028.8605,55.0,1698.0,104.0,97.0,235.0,633.5583,29.21482,1069.0,75.0,30.0,174.0,1171.0,0.45358837,216.0,221.0,13.0,54.19118,438.46332,137.0,72.0,23.308214,134.0,403.0,0.0,57.0,59.0,57.0,385.0,480.0,29.0,62.0,1135.0,833.0,171.0,274.0,25.0,45.0,0.0
1006.4241,541.0,16.0,244.0,1243.0,86.03958,145.0,464.0,431.0,2205.0723,228.0,1043.0,40.0,1645.0,137.0,92.0,409.52493,616.0023,29.60302,1072.0,83.0,34.0,134.0,1126.0,0.45358837,219.0888,190.0,13.0,53.9171,416.0,735.0,33.0,2.0,55.0,487.0,0.0,77.0,56.0,59.0,352.0,508.0,3.0,49.0,1006.0,758.0,154.0,244.0,2.0,39.0,0.0
999.1831,534.0,21.0,275.0,1658.0,93.0,170.0,580.0,385.0,2206.4797,218.0,1099.0,42.0,1623.0,201.0,88.0,684.5696,604.2895,30.270939,1097.0,103.0,28.0,170.0,1303.0,0.0,214.78288,218.0,17.0,53.5566,442.0,149.0,67.0,1.0,171.0,451.0,0.0,53.0,54.0,56.0,374.0,418.0,32.0,43.0,1210.0,729.0,166.0,269.0,22.106586,44.0,0.0
993.37177,506.0,26.0,275.0,1300.4097,118.0,162.0,507.0,268.0,2205.2532,247.0,1103.0,42.0,1937.0,220.74854,96.0,897.89233,596.3667,30.778296,1057.0,120.0,32.0,139.0,1236.0,0.0,215.72206,227.0,15.0,53.10336,440.0,289.0,55.0,8.115749,98.0,415.0,0.0,74.0,58.0,44.0,423.0,425.0,413.0,42.0,1257.0,515.0,166.0,246.0,25.0,35.0,0.0
987.5604,357.0,20.0,399.0,1015.0,86.0,138.0,462.0,183.0,2204.0266,320.0,1008.0,43.0,1595.0,230.0,96.0,1123.4786,588.44403,31.285656,1108.0,115.0,35.0,82.0,856.0,0.0,221.79945,227.0,16.0,52.650112,449.0,373.0,79.0,5.0,74.0,423.0,1.0,78.0,59.0,72.0,517.0,472.0,227.0,58.194496,1208.0,652.0,173.0,225.0,30.0,44.0,0.0
981.7492,1264.0,40.0,369.0,284.0,61.0,112.0,529.0,150.0,2202.7998,359.0,1017.0,38.0,1778.0,181.0,94.0,1346.0428,580.5214,31.793015,1105.0,96.0,40.0,168.0,1640.0,0.0,211.35028,227.0,17.0,52.19687,462.0,130.0,125.0,84.0,127.0,425.45544,1.0,53.0,61.0,482.0,541.2589,427.0,286.0,67.0,1194.0,431.0,167.0,247.0,21.0,33.0,0.0
975.9379,862.0,19.0,354.0,127.0,59.0,230.0,619.0,123.0,2201.573,705.0,1040.0,36.0,1518.0,201.0,96.19804,1572.5676,572.5987,32.300377,1124.0,90.0,41.0,166.0,1540.0,0.0,216.94176,226.0,19.0,51.743626,459.0,73.0,82.0,89.83326,116.0,428.0,1.0,39.0,58.0,456.0,633.0,387.0,33.0,72.0,1340.0,661.0,181.0,243.0,10.0,95.0,0.0
970.1266,693.0,40.0,424.0,154.0,116.0,229.60287,1795.0,207.0,2200.3467,888.5243,1116.0,44.839123,1376.0,191.0,99.750694,1741.8806,564.676,32.807735,1309.0,161.0,38.0,121.0,1673.0,0.45358837,220.44862,217.0,16.0,51.290382,481.0,95.0,115.0,37.0,99.5562,426.0,2.0,105.0,80.0,352.0,702.0,381.0,39.0,94.0,1675.0,1121.0,165.0,247.0,33.0,75.0,0.0
964.31525,792.0,35.0,459.0,187.0,101.0,223.0,1628.0,254.0,2199.1199,1001.0,1122.0,49.006634,1753.0,169.0,107.057655,2005.0446,556.7533,33.315094,1010.0,163.0,49.0,105.0,1722.0,0.45358837,210.36574,224.0,15.0,50.837147,506.0,128.0,72.0,4.0,89.0,448.0,70.0,46.0,69.0,288.41562,339.9604,398.0,281.0,106.0,1649.0,725.0,185.0,356.0,335.0,121.74396,0.0
958.50397,495.0,33.0,469.0,150.0,78.0,259.0,1538.0,249.0,2197.8933,1027.4001,1275.0,52.0,1997.0,163.0,100.0,2111.0,548.8306,33.822453,1028.0,129.0,127.0,120.0,1958.0,0.0,222.0,210.0,14.0,50.3839,526.0,139.0,51.0,1.0,45.0,445.0,268.0,97.0,61.0,211.0,128.0,360.0,321.0,104.0,1537.5151,703.0,154.0,351.0,24.0,268.0,0.0
952.6927,494.0,24.0,465.0,153.0,76.0,162.0,700.0,234.0,2196.6667,1001.0,1256.0,51.0,2627.0,142.20836,118.0,2111.0,540.9079,34.329815,1102.0,139.0,53.0,154.0,2112.0,0.0,226.0,223.0,16.0,49.930656,533.0,534.0,55.0,1.0,106.0,491.95285,275.0,63.0,62.0,207.0,118.0,296.0,234.0,101.0,1444.0,672.0,166.0,373.0,101.0,39.0,0.0
946.8813,488.0,5.0,438.0,147.0,134.0,206.0,1160.0,254.0,2195.4402,990.0,1206.0,43.0,1780.0,127.730255,123.0,2111.0,532.98517,34.83717,1033.0,228.0,34.0,145.0,2024.0,0.0,195.0,219.0,16.0,49.47742,608.0,452.0,50.0,1.0,66.0,564.0,3.0,80.0,63.0,43.0,122.0,318.0,279.0,91.0,1529.7351,783.0,180.0,297.0,58.25096,53.0,0.45358837
941.07,566.0,8.0,446.0,134.0,118.0,188.0,916.0,269.0,2194.2136,1020.0,971.0,53.0,1645.0,122.49141,120.0,2111.0,525.06256,35.344536,1298.0,230.0,33.0,105.0,2023.0,0.0,83.0,225.0,16.0,49.024174,636.0,711.0,50.0,23.0,110.0,405.0,0.0,82.0,64.0,66.0,130.0,85.0,319.0,122.0,1672.0,690.24634,197.0,351.0,60.0,43.0,0.0
935.25867,517.0,17.0,423.0,129.0,127.0,161.0,506.0,257.0,2192.987,945.0,973.0,59.0,1406.0,101.0,124.0,2111.0,517.13983,35.85189,1335.0,160.0,33.0,126.0,2179.0,0.0,81.0,214.0,16.0,48.570927,744.0,252.0,66.0,56.0,102.0,386.0,0.0,54.0,66.0,54.0,110.0,61.0,340.0,125.0,1678.0,609.0,170.0,243.0,21.0,48.0,0.0
929.44727,603.0,57.0,415.0,415.1034,81.0,170.0,513.0,85.0,2191.7603,947.26166,999.0,45.0,1680.0,148.0,159.0,2111.0,509.21713,36.35925,1357.0,173.0,34.0,149.0,1821.0,0.0,71.0,224.0,17.0,48.11769,674.0,525.0,44.0,49.0,113.0,375.0,0.0,50.0,75.0,52.0,112.0,96.0,48.0,152.0,1667.0,598.0,185.0,233.0,29.0,39.0,0.0
923.636,1175.0,40.0,434.0,835.0,90.0,128.0,554.0,210.0,2190.534,985.0,1048.0,33.0,1468.0,147.0,46.0,2111.0,501.29446,36.866608,1308.0,202.0,27.0,154.0,2015.0,0.0,66.0,213.0,18.188871,47.664448,542.0,917.0,61.0,2.0,66.0,374.0,0.0,67.0,76.0,55.0,106.0,149.0,36.0,153.0,974.0,998.0,163.0,264.0,27.0,41.45451,0.0
917.8247,1329.0,16.0,441.0,1277.0,80.0,118.0,499.0,253.0,2189.307,958.0,995.0,58.0,1512.0,104.0,130.0,1485.0,493.37177,37.37397,1234.0,170.0,40.0,107.0,1775.0,0.0,88.0,224.0,14.0,47.2112,454.0,635.0,47.0,0.0,137.0,295.0,0.0,76.0,69.0,45.0,182.0,86.0,45.0,161.0,1443.0,703.0,210.0,258.0,1.0,42.0,0.0
912.0134,617.0,15.0,440.0,1367.8986,79.0,131.0,1076.0,188.0,2188.0803,794.0,1008.0,50.0,1373.0,101.0,123.0,2931.0,485.44907,37.881325,1255.0,193.0,61.0,121.0,1651.0,0.0,79.0,190.0,14.0,46.75796,468.0,366.0,48.0,11.048407,112.442474,287.0,0.0,83.0,64.0,67.0,438.0,70.0,30.0,176.0,1387.0,684.0,373.0,271.0,41.0,127.0,0.0
906.202,709.0,31.0,440.0,1193.0,79.0,149.0,1775.0,66.0,2186.8535,784.0,1091.0,46.0,1407.0,103.0,142.0,293.0,477.52637,38.388687,1413.0,123.0,46.0,133.429,1438.9423,0.0,83.0,201.0,14.0,46.30473,461.0,1073.0,72.0,23.764603,107.0,343.0,0.0,103.0,65.0,66.0,461.38647,94.0,107.0,115.0,1407.0,755.0,229.0,453.0,6.0,57.0,0.0
900.3907,674.0,33.0,425.0,1480.8544,75.0,148.0,1201.0,42.0,2185.627,824.0,1147.0,38.0,1609.0,80.0,127.0,153.0,469.6037,38.908424,1317.0,125.0,43.0,155.0,1237.0,0.45358837,70.0,214.0,12.0,45.85148,402.0,981.0,32.0,39.0,127.0,295.0,0.0,63.0,64.0,78.0,427.0,180.0,50.0,78.0,1465.8931,422.0,151.0,493.0,10.592648,56.0,0.0
894.57947,659.0,33.0,412.0,1776.0,143.0,142.0,569.0,89.0,2184.4006,799.0,972.0,45.0,1245.0,89.44573,136.0,161.0,461.68097,39.42953,1578.0,101.0,49.0,130.0,736.0,0.0,76.0,210.0,14.0,45.39824,441.0,318.0,45.0,105.0,75.0,383.0,1.785815,76.22336,86.0,197.0,355.0,274.0,96.0,77.0,1508.0,594.0,142.0,586.0,19.735834,39.0,0.0
888.7681,768.0,23.0,376.0,2277.0,144.0,143.90753,540.0,59.0,2183.174,754.339,981.0,204.0,1081.2776,80.0,103.0,728.0,453.7583,39.95064,1272.0,101.29624,55.0,116.0,1119.0,0.0,80.0,212.70299,12.0,44.945,454.0,215.0,76.0,36.0,104.0,401.0,1.3153192,84.0,81.0,47.0,625.0,221.0,51.0,59.0,1487.0,317.0,147.0,234.0,16.0,37.0,0.0
882.9569,770.0,29.0,369.0,1547.0,94.0,139.06165,566.0,49.0,2181.9473,721.737,973.0,390.0,961.4129,85.0,121.0,2061.0,445.83557,40.471756,1246.0,82.0,62.0,124.0,675.0,0.0,88.0,215.0,15.0,44.491753,613.0,356.0,24.0,17.0,142.0,387.0,0.0,68.0,76.0,55.0,486.0,137.0,12.0,50.0,1551.0,449.0,154.0,238.0,0.0,42.0,0.0
877.14545,652.0,28.69961,417.0,1663.0,104.0,124.0,599.0,358.0,2180.7207,699.0,675.0,380.0,809.0,76.0,97.0,779.0,437.91293,40.992867,1231.0,104.0,44.0,143.0,631.0,0.0,79.0,212.0,13.0,44.03851,564.0,336.0,54.0,24.0,79.0,289.0,0.0,86.0,75.47213,60.0,431.0,177.0,4.0,45.0,1598.0,936.0,158.0,261.0,3.0,48.659363,0.0
871.3342,585.0,26.1516,438.0,1677.0,102.0,141.55768,621.0,353.0,2179.4941,772.0,878.0,494.0,733.0,174.0,87.0,321.0,429.99017,41.513977,1095.0,111.0,71.0,145.0,1052.0,0.0,63.0,223.0,13.0,43.585266,660.0,260.0,55.0,3.0,134.0,379.0,0.0,83.0,73.98657,63.0,550.155,103.0,71.0,68.0,1573.0,560.0,177.0,265.0,38.0,45.248352,0.0
865.5228,517.0,19.0,455.0,1755.0,86.0,151.93822,666.60645,285.0,2178.2676,687.0,1221.0,203.0,774.0,62.0,81.0,163.0,422.0675,42.03509,1187.0,123.0,118.0,183.0,516.0,0.0,244.0,209.0,13.0,43.132027,505.0,384.0,102.0,0.0,74.0,371.0,0.0,66.0,68.0,79.0,638.0,249.0,5.0,79.0,2149.0,304.0,172.0,253.0,32.0,49.0,0.0
859.71155,1048.0,23.479134,517.0,243.0,85.0,164.0,635.0,284.0,2177.041,573.0,1134.0,79.0,776.0,71.0,89.0,866.0,414.1448,42.5562,1202.0,119.0,85.4017,139.0,957.0,0.0,91.0,224.0,16.0,42.678783,485.0,885.0,161.0,0.0,117.0,365.0,0.0,63.0,71.45629,80.0,638.0,314.0,29.0,66.0,2209.0,701.0,153.0,270.0,18.0,34.0,0.0
853.9002,1023.5002,21.0,546.0,73.0,84.0,102.0,1461.0,259.0,2175.8142,661.0,1052.0,58.0,631.0,67.0,88.0,1788.0,406.22214,43.07731,1166.0,111.0,64.0,128.0,1217.0,0.0,76.0,229.88466,15.0,42.225693,470.0,460.0,102.0,1.0,76.0,344.0,0.0,82.0,70.0,37.0,664.0,340.5928,8.0,48.0,1957.0,767.0,155.0,277.0,20.0,44.0,0.0
848.0889,1036.0,19.0,697.0,98.892136,109.0,92.0,1387.0,225.0,2174.5876,554.0,981.0,63.0,1069.0,67.0,101.897835,2111.0,398.29944,43.598423,1227.0,107.0,39.0,138.0,1133.0,0.0,64.0,241.0,15.0,41.773315,420.0,570.0,73.0,56.0,133.0,348.0,0.0,80.0,69.0,89.0,676.0,348.65656,80.0,81.0,2368.0,669.0,224.76187,262.0,37.0,44.0,0.0
842.2776,594.0,31.0,750.0,114.0,117.0,115.0,618.0,200.0,2173.361,477.30658,1015.0,55.0,1021.0,61.0,107.40079,2102.0,390.37668,44.119534,1257.0,111.0,37.0,127.0,687.0,0.0,69.0,228.0,17.0,41.320942,448.0,680.0,89.0,68.0,95.0,340.0,0.0,91.0,72.0,240.0,665.0,371.0,48.0,66.0,2566.0,733.0,300.0,251.0,5.0,40.0,0.0
836.4664,697.0,17.0,904.0,266.0,88.0,367.0,638.0,306.0,2172.1343,414.0,1025.0,61.0,1056.0,101.0,113.0,1571.0,382.45404,44.640644,1239.0,123.0,39.0,187.0,948.0,0.0,38.0,236.0,18.0,40.868572,577.0,576.0,115.0,10.0,137.0,341.0,0.0,87.0,59.0,402.0,704.0,332.0,130.0,160.0,2399.6533,738.4865,320.0,233.0,51.0,43.0,0.0
830.65497,544.0,28.0,856.0,315.0,77.0,268.0,1029.0,332.0,2170.9077,511.0,746.0,62.0,993.0,90.0,125.0,2716.0,374.53137,45.16176,1313.0,95.0,38.155354,192.0,1071.0,0.0,74.0,219.0,20.0,40.416195,526.0,285.0,86.0,6.0,72.0,350.31314,0.0,73.0,56.0,177.0,601.0,411.0,148.0,112.0,2300.0,631.0,227.0,240.0,29.0,43.774067,0.0
825.0977,1209.0,26.0,1130.0,270.0,80.0,200.0,1191.0,255.98846,2163.476,452.0,1157.0,93.26752,971.0,114.0,129.0,496.0,377.3287,45.448795,1313.0,79.0,31.0,171.0,979.1568,0.0,66.0,209.0,82.0,39.96383,677.0,203.0,175.0,3.0,131.0,351.0,0.0,84.0,70.0,200.0,521.0,290.0,103.0,66.0,2374.0,1324.0,192.0,252.0,75.0,43.221066,0.0
823.30084,766.0,24.0,464.0,221.0,101.0,176.0,577.0,136.0,2157.9272,417.7238,985.0,191.0,967.0,107.0,166.0,686.54126,379.98254,46.040962,1186.0,78.0,20.0,171.0,957.9748,0.0,83.0,213.0,16.0,39.70157,745.0,278.0,105.0,13.0,80.0,352.0,0.0,81.0,88.0,196.0,522.0,295.0,278.0,64.0,2388.0,1207.0,205.0,445.0,69.0,40.0,0.0
809.7778,826.0,26.0,420.0,192.0,101.0,170.0,518.0,391.0,2159.7256,381.52097,1344.0,116.0,986.0,205.0,182.0,1543.0,363.3735,46.509644,1340.0,109.0,30.0,140.0,878.45447,0.0,56.0,212.0,17.0,39.40041,751.0,365.0,89.586136,14.0,111.0,415.0,0.0,97.0,96.0,90.0,515.0,306.09088,118.0,54.0,2319.2043,1079.0,198.0,503.0,116.71924,38.0,0.0
800.91876,502.0,19.0,274.0,255.68007,158.0,145.0,598.0731,376.0,2152.1042,405.0,1287.0,112.0,989.52405,220.0,182.0,74.0,340.40262,47.213123,1402.0,137.0,21.0,131.0,875.0,0.0,103.0,209.0,17.0,38.820354,735.0,626.0,78.0,25.0,109.0,434.0,0.0,83.0,64.0,98.0,575.0,342.0,169.0,66.0,2432.0,705.0,192.0,415.0,167.0,48.0,0.0
808.3492,785.0,36.0,485.0,198.35353,141.0,137.0,568.0,298.0,2123.6807,388.0,964.0,76.0,1007.61304,329.0,167.0,170.0,365.79874,46.966503,1225.0,180.0,28.0,83.0,632.0,0.0,71.0,217.0,21.0,38.35014,777.0,524.0,62.0,108.0,114.0,426.0,0.0,81.0,68.0,90.0,463.0,270.0,217.0,48.164577,2693.0,865.0,538.0,851.0,184.0,42.0,0.0
836.6787,913.0,12.0,404.99454,257.0,67.0,118.0,2133.0,316.0,2118.7356,337.0,972.0,138.0,1030.0,253.0,168.0,101.0,343.67227,48.659725,1234.0,170.0,23.0,132.0,586.0,0.0,95.0,222.0,19.0,39.100418,508.0,447.0,77.0,21.0,99.0,429.0,0.0,78.0,72.0,118.0,430.0,265.0,226.0,48.0,1507.0,811.0,411.0,552.0,140.60443,37.0,0.45358837
763.44336,443.0,21.0,438.0,336.0,53.0,126.0,619.0,285.0,2110.8127,342.0,1549.0,41.0,1050.0,227.0,157.0,105.0,336.178,48.267498,1276.0,197.0,28.0,125.0,572.0,0.0,48.0,174.0,23.0,38.97887,400.0,122.0,73.87501,5.0,128.0,443.0,0.0,79.0,77.0,58.0,391.06528,242.0,235.0,345.0,1530.0,811.0,454.0,599.0,133.97511,57.0,0.45358837
766.4656,595.0,34.0,423.0,285.0,67.0,126.0,531.0,292.0,2081.9038,222.0,1470.0,49.0,1065.0,194.0,171.0,180.0,334.3521,49.675724,1028.0,132.68826,23.0,163.0,690.0,0.0,108.0,517.0,18.0,37.02235,388.0,107.0,70.0,2.0,77.0,402.0,0.0,204.73653,68.0,82.0,362.0,246.0,285.0,326.66403,1397.0,1253.0,233.0,541.0,61.0,68.0,0.0
820.67523,675.0,13.0,400.0,270.0,70.0,127.0,632.0,284.0,2035.4337,187.0,1394.0,17.0,1048.0,169.0,126.0,200.0,351.24866,48.84532,1387.0,77.0,27.0,174.0,645.0,0.0,62.0,448.0,15.0,36.154152,383.0,117.0,41.0,11.0,131.0,368.0,0.0,438.0,74.0,96.0,324.0,210.0,373.0,293.0,1181.0,607.0,170.0,361.0,8.0,32.0,0.0
782.0,528.0,22.0,404.0,224.0,68.0,144.0,677.0,262.0,2188.0,180.0,1039.0,57.0,1056.0,173.76173,115.0,208.0,298.0,48.0,1405.0,70.0,28.622786,178.0,658.06036,0.0,62.0,166.0,21.643286,38.26253,410.0,81.0,69.0,23.0,80.0,562.0,0.0,367.0,74.02681,70.0,324.0,202.34135,385.0,74.0,1278.4894,631.0,180.0,334.0,10.904237,58.0,0.0
791.0,350.0,23.801521,397.0,278.0,60.0,162.0,677.0,266.0,1823.0,183.0,936.0,46.0,1068.0,175.05879,125.0,88.0,954.0,30.0,1389.0,104.0,27.0,109.0,655.9225,0.0,51.0,216.0,15.0,33.0,394.0,84.0,53.0,68.0,103.0,490.0,0.0,187.0,75.032005,59.0,323.0,150.0,368.0,84.0,1378.0,661.0,177.0,322.0,9.196274,41.0,0.0
1101.0,727.0,14.0,301.0,1221.0,61.0,114.0,677.0,295.0,2017.0,147.0,1083.0,35.0,811.0,169.40811,67.0,242.0,513.0,53.0,1492.0,108.963,14.0,112.0,667.11334,0.0,53.901054,222.0,13.0,44.0,245.0,70.0,55.0,35.0,79.0,483.0,0.0,94.0,75.150215,57.408688,335.0,160.0,316.0,58.0,1251.0,674.0,171.0,296.0,10.01601,46.0,0.0
408.0,665.0,24.03203,389.0,1452.0,69.0,133.0,700.0,327.0,1888.0,131.0,997.0,41.0,1092.0,170.20027,67.0,191.0,493.0,27.0,1853.0,115.0,30.0,170.0,675.8177,0.0,45.0,226.0,14.0,38.0,509.0,95.0,34.0,10.0,131.0,458.0,0.0,69.0,74.4608,32.0,333.0,184.0,391.0,53.0,1306.0,693.0,172.0,282.0,7.06112,47.0,0.0
936.0,682.0,36.0,369.0,1933.0,65.0,131.0,691.0,367.0,1266.0,116.0,1017.0,43.0,1069.0,171.58415,75.0,139.0,662.0,38.0,1412.0,103.0,31.99371,165.0,684.25195,0.0,53.0,212.0,13.0,38.0,572.0,79.0,62.0,0.0,79.0,451.0,0.0,85.0,73.47538,77.0,376.0,456.0,187.0,65.44129,1271.0334,655.0,174.0,284.306,9.429496,55.0,0.0
1745.0,1001.0,47.0,358.0,1659.0,70.0,160.0,704.0,359.0,1130.564,112.0,1042.0,43.0,1083.0,171.33894,102.0,167.0,691.0,35.0,1338.0,118.0,28.7456,143.0,684.2916,0.0,56.29962,223.0,15.281148,54.0,554.0,148.0,45.0,0.0,127.0,462.0,0.0,83.83819,73.5827,82.0,361.0,458.0,255.0,63.0,1172.0,686.0,180.0,279.0,7.7504063,32.0,0.0
664.0,754.0,13.0,351.0,1653.0,68.0,164.0,1232.0,389.0,963.77673,119.0,980.0,24.0,1143.0,171.3622,104.0,142.0,852.0,27.0,1208.0,105.0,25.0,126.0,692.4094,0.0,53.0,212.0,12.0,94.0,495.0,556.0,45.0,1.0,69.0,354.0,0.0,78.0,73.21383,42.0,360.0,436.0,163.0,59.0,1269.0,1152.0,165.0,296.0,14.4211855,65.0,0.0
909.0,725.0,22.0,473.0,1080.0,73.0,115.0,567.0,401.0,622.0,172.0,1072.0,22.0,1080.0,171.00443,91.0,233.0,352.0,49.0,793.0,69.0,26.0,158.0,701.3129,0.0,68.0,224.0,11.0,44.0,511.0,433.0,44.0,39.0,81.574165,376.0,0.0,69.0,72.711365,71.0,357.0,463.0,217.0,56.0,1351.0,1097.0,169.0,280.0,14.245579,52.0,0.0
704.0,588.0,25.0,372.37216,1429.0,69.0,84.0,606.0,405.0,559.0,183.0,1067.0,27.0,1089.0,170.52344,108.0,164.49292,826.0,34.0,930.0,86.0,27.0,128.0,709.5173,0.0,34.0,194.0,10.0,44.0,463.0,280.92868,28.0,104.0,75.0,515.0,4.949828,67.58204,72.35144,62.0,337.0,452.12823,30.0,59.0,1130.0,955.0,149.0,280.0,14.386779,41.0,0.0
864.79675,360.0,11.0,397.0,1417.0,67.0,145.0,528.0,342.0,563.0,167.0,1086.0,33.329346,1116.0,170.43286,104.0,144.0,648.0,32.0,974.0,111.0,25.862812,152.0,716.76843,0.0,51.0,212.0,11.0,40.0,474.0,99.0,68.0,8.0,122.0,513.0,6.2314425,63.0,72.01572,53.0,358.0,433.0,33.0,60.0,1325.0,844.0,159.0,284.0,15.081139,45.0,0.0
1068.0,754.0,33.0,306.0,1478.0,68.0,168.13191,751.0,235.0,600.0,168.0,1208.0,29.0,1116.0,170.5243,100.0,72.0,1260.0,31.0,1091.0,132.0,19.0,152.0,724.5318,0.0,62.0,216.0153,10.0,41.0,480.0,108.0,32.0,3.0,118.0,466.0,7.2529583,60.0,71.63365,53.0,378.0,448.0,44.0,51.0,1385.0,770.144,170.0,261.0,15.433933,36.0,0.0
853.0,543.0,41.0,341.0,1278.0,66.0,181.47049,730.0,108.0,601.0,219.0,1033.0,41.0,1100.0,170.6157,94.0,312.67944,645.0,49.0,968.0,126.0,12.0,164.0,732.2951,0.0,79.0,221.25711,12.0,45.0,449.0,104.0,41.0,0.0,73.0,447.0,6.978077,67.0,71.2516,49.0,394.0,287.0,79.0,55.0,1232.0,684.0,169.0,278.0,15.78673,48.0,0.0
1525.0,856.0,33.0,338.0,1119.0,71.0,198.0,719.0,100.0,628.0,133.0,1020.0,60.0,1084.9337,170.70712,100.0,902.0,818.0,36.0,1057.0276,100.0,20.0,154.0,740.05853,0.0,43.0,226.0,12.0,76.0,452.0,320.01157,67.0,1.0,101.0,439.0,6.9841127,68.0,70.869545,164.0,400.0,284.0,213.0,48.0,1222.0,731.74396,182.0,233.0,16.139526,55.588097,0.0
778.0,909.0,16.0,340.0,1856.0,67.0,257.0,733.0,100.0,627.0,144.0,1142.0,63.0,1090.639,170.79855,102.0,1845.0,699.0,22.0,1094.8907,105.0,16.0,159.0,747.82184,0.0,56.0,226.0,15.0,46.0,448.0,553.0,55.0,19.0,104.0,429.0,7.599803,49.0,70.48749,223.0,395.0,281.0,205.0,58.0,1467.1082,731.2811,180.0,250.0,16.492321,39.0,0.0
1118.0,607.0,26.0,364.0,234.0,71.0,256.0,1409.0,77.0,515.0,137.0,1134.0,127.0,1114.0,170.88997,103.0,2111.0,758.0,70.0,1198.0,121.0,21.0,101.0,755.5851,0.0,77.0,226.0,13.0,59.0,455.67365,246.90312,69.0,235.0,124.0,400.0,8.9689665,78.0,70.10543,102.0,445.0,230.0,283.06497,72.0,1758.0,677.0,183.0,240.0,16.845116,74.6553,0.0
